Entrez	Symbol	L_waltii	L_thermotolerans	L_kluyveri	E_cymbalariae	E_gossypii	K_lactis	T_delbrueckii	Z_rouxii	S_cerevisiae	S_mikatae	S_kudriavzevii	S_bayanus	C_glabrata	K_africana	K_naganishii	N_castellii	N_dairenensis	T_blattae	T_phaffii	V_polyspora
3668	YFL055W	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0
3669	YFL058W	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
3670	YFL059W	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
3671	YFL060C	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
3672	YFR002W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3673	YFR007W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3674	YFR018C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3675	YFR019W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3676	YFR025C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3677	YFR026C	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3678	YFR029W	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0
3679	YFR032C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
3680	YFR036W	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0
3681	YFR038W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3682	YFR044C	2	2	2	0	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2
3683	YFR046C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3684	YFR047C	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1
3685	YFR055W	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
3686	YGL012W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3687	YGL015C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3688	YGL028C	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3689	YGL039W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3690	YGL041W-A	2	2	2	2	0	2	2	2	2	2	2	2	1	0	0	2	2	0	2	2
3691	YGL045W	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
3692	YGL048C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3693	YGL049C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3694	YGL050W	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3695	YGL055W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3696	YGL067W	2	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
3697	YGL081W	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1
3698	YGL083W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3699	YGL086W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3700	YGL090W	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3701	YGL108C	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3702	YGL114W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3703	YGL117W	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3704	YGL121C	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3705	YGL128C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3706	YGL131C	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
3707	YGL146C	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1
3708	YGL147C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
3709	YGL156W	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3710	YGL157W	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0
3711	YGL159W	2	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1
3712	YGL164C	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3713	YGL170C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
3714	YGL171W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3715	YGL176C	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3716	YGL184C	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
3717	YGL185C	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1
3718	YGL186C	1	1	1	0	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1
3719	YGL187C	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
3720	YGL192W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3721	YGL194C-A	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3722	YGL196W	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0
3723	YGL198W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3724	YGL202W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3725	YGL203C	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
3726	YGL223C	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
3727	YGL226C-A	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3728	YGL226W	2	2	2	2	2	2	1	2	2	1	2	1	1	2	2	2	2	0	2	2
3729	YGL230C	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1
3730	YGL245W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3731	YGL249W	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3732	YGL251C	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3733	YGL254W	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1
3734	YGL255W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3735	YGL256W	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0
3736	YGL257C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3737	YGL258W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3738	YGL262W	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
3739	YGR015C	1	1	1	0	0	2	2	1	1	1	1	1	1	1	1	2	1	0	2	2
3740	YGR017W	1	1	1	0	1	0	1	2	1	1	1	1	1	1	1	1	1	0	0	1
3741	YGR019W	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1
3742	YGR028W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3743	YGR031W	2	2	2	0	2	2	2	2	2	2	2	1	1	2	1	1	2	2	2	1
3744	YGR035C	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1
3745	YGR044C	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3746	YGR047C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3747	YGR052W	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
3748	YGR053C	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1	0	2	2
3749	YGR058W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3750	YGR059W	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
3751	YGR066C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3752	YGR067C	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3753	YGR068C	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3754	YGR071C	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0
3755	YGR072W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3756	YGR079W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3757	YGR088W	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1
3758	YGR097W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3759	YGR098C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3760	YGR100W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3761	YGR111W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3762	YGR116W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3763	YGR117C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3764	YGR122W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3765	YGR125W	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
3766	YGR126W	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
3767	YGR128C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3768	YGR138C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3769	YGR144W	1	1	1	1	2	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3770	YGR146C	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
3771	YGR149W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3772	YGR153W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3773	YGR154C	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
3774	YGR155W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3775	YGR158C	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3776	YGR161C	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
3777	YGR168C	2	2	1	1	1	1	2	1	1	2	1	1	1	0	0	1	2	2	1	2
3778	YGR169C-A	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3779	YGR170W	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3780	YGR173W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3781	YGR177C	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1
3782	YGR184C	1	1	1	0	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1
3783	YGR189C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3784	YGR191W	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
3785	YGR194C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3786	YGR199W	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3787	YGR201C	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0
3788	YGR209C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
3789	YGR222W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1
3790	YGR231C	2	2	2	0	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2
3791	YGR233C	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3792	YGR234W	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
3793	YGR236C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3794	YGR248W	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3795	YGR249W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1
3796	YGR250C	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3797	YGR252W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3798	YGR260W	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3799	YGR263C	2	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
3800	YGR266W	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
3801	YGR285C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3802	YGR286C	2	2	2	0	0	2	2	2	2	2	2	2	0	0	2	2	0	2	0	0
3803	YGR287C	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3804	YGR288W	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3805	YGR289C	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
3806	YGR292W	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
3807	YGR294W	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
3808	YHL014C	2	2	1	2	2	2	1	1	1	1	1	1	1	0	1	1	1	0	1	1
3809	YHL016C	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1
3810	YHL018W	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3811	YHL021C	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0	0	0	0	0
3812	YHL026C	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1
3813	YHL028W	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
3814	YHL030W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3815	YHL033C	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3816	YHL036W	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
3817	YHL038C	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	0
3818	YHL039W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3819	YHL040C	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0
3820	YHL042W	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
3821	YHR014W	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
3822	YHR017W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3823	YHR029C	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1
3824	YHR032W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3825	YHR035W	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1
3826	YHR040W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3827	YHR043C	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0
3828	YHR044C	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
3829	YHR046C	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3830	YHR048W	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
3831	YHR053C	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
3832	YHR063C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3833	YHR072W-A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3834	YHR079C-A	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3835	YHR083W	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1
3836	YHR087W	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3837	YHR090C	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3838	YHR096C	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3839	YHR104W	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0
3840	YHR105W	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3841	YHR107C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3842	YHR109W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3843	YHR110W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3844	YHR112C	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	0	1
3845	YHR113W	1	1	2	0	0	1	2	2	2	2	2	2	1	1	2	2	2	1	1	2
3846	YHR122W	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3847	YHR126C	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1
3848	YHR129C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
3849	YHR132C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3850	YHR135C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3851	YHR136C	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1
3852	YHR137W	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3853	YHR139C	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3854	YHR143W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3855	YHR153C	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3856	YHR156C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1
3857	YHR157W	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1
3858	YHR165C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3859	YHR171W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3860	YHR176W	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	0	2	1
3861	YHR177W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3862	YHR178W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3863	YHR179W	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
3864	YHR182W	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0
3865	YHR184W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3866	YHR185C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
3867	YHR186C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3868	YHR189W	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	2	2	0	2	1
3869	YHR195W	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	2	0	0	1
3870	YHR198C	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0
3871	YHR199C-A	1	1	1	0	0	1	0	1	1	1	1	2	0	0	0	0	0	0	1	0
3872	YHR200W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3873	YHR201C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	2
3874	YHR202W	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3875	YHR204W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3876	YHR209W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3877	YHR210C	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3878	YHR211W	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3879	YHR213W	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
3880	YIL001W	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3881	YIL002W-A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3882	YIL004C	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
3883	YIL009C-A	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3884	YIL009W	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3885	YIL011W	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
3886	YIL013C	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
3887	YIL014C-A	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
3888	YIL015W	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	2
3889	YIL024C	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
3890	YIL029C	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3891	YIL033C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3892	YIL034C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3893	YIL037C	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1
3894	YIL038C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3895	YIL040W	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3896	YIL070C	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
3897	YIL073C	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3898	YIL084C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3899	YIL089W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3900	YIL092W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3901	YIL098C	2	1	2	2	2	2	1	2	1	1	1	1	2	0	1	2	2	0	2	1
3902	YIL099W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
3903	YIL102C-A	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
3904	YIL107C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3905	YIL112W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3906	YIL116W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3907	YIL119C	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0
3908	YIL121W	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1
3909	YIL122W	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3910	YIL126W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3911	YIL129C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3912	YIL130W	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3913	YIL137C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3914	YIL146C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3915	YIL150C	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3916	YIL152W	1	1	1	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
3917	YIL160C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
3918	YIL162W	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1
3919	YIL164C	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3920	YIL165C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3921	YIL166C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3922	YIL169C	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1
3923	YIR001C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3924	YIR009W	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
3925	YIR011C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
3926	YIR013C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3927	YIR014W	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	2	1	1	0	1
3928	YIR017C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
3929	YIR018W	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3930	YIR019C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3931	YIR025W	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3932	YIR027C	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0
3933	YIR028W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0
3934	YIR029W	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0
3935	YIR030C	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0
3936	YIR031C	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0
3937	YIR032C	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0
3938	YIR035C	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
3939	YIR036C	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0
3940	YIR037W	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	0	1	0	0
3941	YJL037W	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
3942	YJL038C	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0
3943	YJL043W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3944	YJL052W	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3945	YJL055W	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3946	YJL059W	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3947	YJL060W	2	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	0	2	1
3948	YJL082W	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3949	YJL093C	1	1	1	0	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
